tweet_id,text,airline_sentiment
569670407709544448,@JetBlue I've heard your new in flight tap to pay readers accept ONLY Apple Pay. I thought that was impossible &amp; certainly not EMV compliant,negative
569670228713578496,@JetBlue you're taking me to New Orleans in two weeks so I'll picture that while I shiver #forevercold,average
569669991450185728,@JetBlue We're flight 1472 FFL to LGA. Scheduled departure 8:15p.,average
569669129130647552,"@JetBlue 2nd time in a row a flight out of jfk a disaster. Last time I wasn't allowed to fly stndby, now a 2 hour delay w/out notification",worse
569669059941261312,@JetBlue oh right! Me and hundred people arrived back to the same gate we left minutes ago in SDQ http://t.co/7gB0hgW51t,negative
569668818253053952,@JetBlue. A bunch of flights are delayed from FFL to Northeast destinations. No announcements at the gate. What's going on?,worse
569668536966053888,@jetblue I'm dissapointed in the way paseengers on flight 0510 in Santo Domingo have been treated. 9hrs to board the plane and no info given,negative
569668144198848514,@JetBlue id appreciate that. Would also you mind contacting the pilot of my flight and request that I be allowed to announce over intercom?,average
569667821455708160,"@shannonwoodward If you want, we can keep you updated on who's wearing who, &amp; who's with who, &amp; who wins what. We're nice like that. ;)",average
569667688743763968,@JetBlue  I did.  They have no idea where it is.,worse
569666892882952192,@JetBlue thanks but still annoying. Especially if I miss my flight. 😉 Can I tweet at the TSA??,negative
569666838340210689,"@JetBlue hey JetBlue.  Still waiting to hear where you lost my 9'8"" surfboard between JFK and BQN airports.",worse
569666455114903552,@JetBlue your gif game is strong.,negative
569666011147821057,@JetBlue well but for now the only thng we can do is wait for someone to explain us the situation with responsibility http://t.co/ML1JaCpmch,negative
569665766628286464,@JetBlue flight 98 DEN to JFK already 2hrs delayed. Any idea how that might change again due to weather forecast etc?,worse
569665692770967552,@JetBlue Why close prechk at 8PM on a Sunday at JFK?  #annoying,negative
569664636179476480,@JetBlue your crew didn't say it was about safety. If they say that I was glad to stay ... Check the information you give to the costumers,negative
569662513111023616,@JetBlue you quite possibly ruined my entire first day in South Florida bc of your disorganization. #GetItTogether,negative
569661069913821184,@JetBlue I'm going to write a post on @Medium about the experience. Your customer service has tanked. #JetBlue,worse
569660111976689664,@JetBlue Still no response from CEO. I guess he is at the Oscars.  I bet his flight was on time.  #JUSTWRONG,negative
569659637575917568,"@JetBlue okay. Names of SJ crew are Alamo, Tatiana. Keep telling me to hold, then leave desk. Ali told me he couldn't help bc going on break",negative
569659473804947456,"@JetBlue aha, ok. Thanks! Was worried there might not be a seat at all :) Will do it at the airport tomorrow then!",good
569658903044218880,@JetBlue that is a stock response. Delays not as frustrating as poor cust serv &amp; being told by 3 ppl to wait &amp; they'd come back but did not.,negative
569658058546286592,@JetBlue Ricoh Smith at BOS provided oust and service,average
569657725304610816,@JetBlue 4 hr delay on flight to JFK via Tampa &amp; worst customer service in San Juan airport. This after app not working all day.,worse
569655420962238465,@JetBlue just please get my luggage from #2070 onto carousel 5 / Logan Airport and I'll be able to go home!,negative
569655262765719553,@JetBlue what happens when I have a confirmed flight but no seat available during online checkin except for Even More Space upgrades?,worse
569652510794887168,@JetBlue thanks for the response. Just been waiting for 5 hours and really frustrated. Seems like no one at JetBlue is concerned.,negative
569650936911683586,@JetBlue Tx for the info. Just don't understand why you couldn't accurately estimate departure time earlier. Weather in ny is fine now.,negative
569650612545187840,@JetBlue hey me and my family have questions on a trip to Disney world that we are doing in April . Please follow me so I could dm you guys,average
569650423318982657,“@JetBlue: @FinleyBklynCFS So glad to hear. Thanks for sharing the video.” Me and JetBlue are #BFF 🙏,good
569648753357037569,@JetBlue no m'good. Just get me home,average
569648229295329280,@JetBlue thanks for the response. We are hopeful.,good
569647396940075008,@JetBlue Update please on why flight 2601 continues to be further delayed,negative
569647169084526593,"@JetBlue ok, tx. Will tell the guy sitting next to me at the gate",average
569646982282612736,@JetBlue thank you for not even coming with a solution. Great service I might say...as a TrueBlue member I am totally dissatisfied...thanks,negative
569646269221773312,@JetBlue all day,negative
569646184005894144,@JetBlue how about free wifi on flt 1254 out of PBI to make up for 2.5 hr delay? Treat us right.,worse
569646004254998528,@JetBlue why is flight 1106 delayed out to NY? Same problem?,worse
569645522363011072,@JetBlue Is that a guarantee? We'll see about that tomorrow morning when I have to fight for a seat.,average
569645505950695424,@JetBlue thanks for the update. 'Preciate it. Hope it gets here. Been delayed 2 days getting back,negative
569644675352662016,@JetBlue yes. They are working on it. Hoping bag is on the next flight and will deliver home...,negative
569644634386911232,@JetBlue WELL...my paid tickets have NO assigned seats at all. So essentially I won't be on this flight unless I pay more.,negative
569643287918845952,@JetBlue If seats aren't guaranteed why do we pay for them? when I called the rep said some other people booked our seats.,negative
569642730932064256,@JetBlue thank you for the refund of the change fee for a recent flight affected by our bizarre winter. Excellent customer service and focus,good
569642569203904512,"@JetBlue yes, please get me the seats we paid for.",negative
569640193931612160,@JetBlue Flight 136 departs 2:14 AM  Finally!!!  Arrived JFK with no psgrs at 5:39 PM.  That's a long flight. AKA BUS http://t.co/KfKjF1ZtGi,negative
569638848214507520,@JetBlue thanks for help. Can't wait to travel with! And get out of the snow.,good
569638521817968641,@JetBlue Help - I left my Nikon camera under the seat in front of me. What do I do?,average
569636980612427776,"@JetBlue I hope your customer service reps are as reliable/friendly as they usually are, so far you are not living up to your + rep/exper.",worse
569634891857600514,@jetblue the man with the smell left nd now there's this stupid girl asking me questions. can yall help.,average
569634729324122112,"FYI, @JetBlue: The last email response - ""we undrstnd this wasnt best 4 you"" -but hope 2 wlcm u back onbrd N the future...   nice touch. lol",negative
569634575653183488,@JetBlue I think I have it selected already ☺️,average
569633643821441024,"@JetBlue last flight was Cancelled Flightled, then it was 2 hours to change a light bulb, now sitting here waiting for maintenance. Unreal.",negative
569633562879619073,@JetBlue thanks for answering my questions!,good
569633484333051904,@JetBlue that wasn't delayed or cabcelled,average
569633393673150464,@JetBlue I have to say that JetBlue has officially lost a customer. What a waste of all the points I have too! I am yet to be in a flight..,worse
569633257689518081,@Jetblue  I will keep on tweeting until your CEO answers and personally apologizes to my wife and the passengers of flight 136. Just Wrong!!,negative
569633166031511552,@JetBlue I think it's safe to say that after 25 years of loyal #JetBlue flying we are officially DONE. #Byebyejetblue,worse
569633036251340800,"@JetBlue I have someone driving me, it's best to get a wheelchair once I get inside?",average
569632594221867008,@JetBlue finally! Finally!,average
569632519387099137,"@JetBlue Token $75.00 Goodwill Voucher for passengers stuck on flight 136 from Phoenix today. 3 hour mark. How about a $27,000 per passenger",negative
569630310779854848,@JetBlue anything serious I should worry about?,worse
569630240512876546,@JetBlue cool! Are there stairs at JFK? I can walk short distances but not stairs.,good
569630160233873411,@JetBlue Think about it...boarding to a chill untz untz untz....like this http://t.co/lj2lARivE0...,average
569629537400696832,@JetBlue Why are you making it so freaking hard for me to say good things about you??  #jetbluefail http://t.co/v8SB0RBICx,negative
569628922431873025,"@JetBlue Seriously, what is your solution? Who exactly will help my 5 year old if there's a problem with the plane? http://t.co/vPDRPLXj5a",negative
569628752231018496,@JetBlue Your scheduling skills failed. The delay went from four hours to nearly six. Don't tell me you were snowbound in PBI.,worse
569628503550906368,@jetblue the man sitting next 2 me at the terminal has a scent tht i cant quite put my finger on. pls dnt let him sit by me on the flight.,average
569628172842479616,"@JetBlue sadly, no! I have the app, but it also is experiencing difficulties. The flight information boards are keeping me updated.",negative
569628159085301760,@JetBlue This is absurd. Should a stranger help my kids if there's a problem? #jetblue http://t.co/LAiGgef9Kj,negative
569628053648904195,@JetBlue I have a disabled seat in row 6 do I get to board earlier?,average
569627907871502338,"@JetBlue, thanks for not guarantee that you can not deli ever my bags to my hotel, when bag missed connection. #sFO #customerservicenot",negative
569627675557384192,@JetBlue flight 2008,average
569627624617611264,@JetBlue Pittsburgh,average
569627374674964480,@JetBlue you're lucky we're still flying you after today's landing gear failure. Get your act together and help us sit with our kids!,negative
569627273407569920,@JetBlue so the prefference option is not something that you honor? So why having it as one of the services if not applied?,negative
569626884549578752,"@JetBlue if you want to be helpful, find us a seat. Don't quote terms and conditions. #jetbluefail",negative
569626613664653312,@JetBlue do you REALLY think it's okay to sit kids away from parents?! Srsly?! Esp after your landing gear failure?? http://t.co/x6SYW3MDVu,negative
569625782181617664,"@JetBlue they absolutely guaranteed us we would sit with our kids. Your ""terms"" response is insulting.  #jetblue",negative
569625606536732672,@JetBlue flight 1025 JFK to TPA 8:05am on Saturday! One way ticket!,average
569624621047111680,@JetBlue What's your excuse this time for 1117 delay from LGA to TPA? I know the plane is in the air.,worse
569624091646431232,"@JetBlue if you can't guarantee parents will sit with their children, don't sell tickets with that promise! #jetblue http://t.co/HDoXiM6NZ2",worse
569623948767268864,@JetBlue once you go blue you don't go back,negative
569623368711991296,@JetBlue why are there so many delays to north east cities?,negative
569623248205430785,@JetBlue kids fly. Don't hire people who don't care about them. This guy. #jetblue http://t.co/clvlhfgUZw,worse
569622819283337218,@JetBlue I shouldn't be made to feel like a criminal because I want to sit near my 5 year old on a flight. #jetblue http://t.co/qgtCao1J2U,negative
569622618195652608,"@JetBlue Usually I have such a great experience with you guys? Very, very unhappy with you right now.",negative
569622447869304832,@JetBlue why would you hire a guy who doesn't care about the safety of children? Not remotely acceptable. http://t.co/lKFh9HYHW8,worse
569622389920641024,"@JetBlue what's up? Three delays so far, resulting in over three hours of unnecessary, extra waiting.",negative
569621991852019713,"@JetBlue For the record, that was less than a 10-minute turnaround time for the answer from the question.  JetBlue rocks!",good
569621840844464128,@JetBlue never had an airline refuse to help sit parents with tiny kids. But this guy is willing to do it. #JetBlue http://t.co/MzZfGqfHu2,negative
569621744295682048,"@JetBlue from San Diego with a 4 hour delay to JFK!Even you have a Amex  JetBlue, even having over 50.000 travel miles, you're still nothing",worse
569621351650209792,@JetBlue it seems almost inconceivable that sitting a 5 year old alone is considered okay. But this guy thinks so. http://t.co/q9n6NZYSpK,negative
569621047353450496,@JetBlue Third straight time that my flight has been delayed flying with you guys. This will be my last trip with you.,worse
569620910019182592,"@JetBlue you've let me down. 2:15 delay at JFK because of inbound flight from Syracuse, really? #ishouldhavedriven",worse
569620873394696192,@JetBlue a 5 year old can't sit alone on a flight. This is absurd. And this guy is a dick. #jetblue http://t.co/2HXsDP0ha4,negative
569620598307074048,@JetBlue being told by this guy that he will not help us sit next to our 5 and 8 year old on the flight. #jetblue http://t.co/49FLbgzZkd,worse
569620168671756288,@JetBlue of my tray table is broken what do i do?,average
569619984802054144,"@JetBlue Domestic.  To be clear -- I do not have to sit in (your lovely) terminal, just need to be there 1 hour prior to boarding?  Thanks!",average
569618489788346368,@JetBlue thanks for NOT! Sending me an update that our flight was delayed 3 hours. Unbelievable!,negative
569618309357940737,@JetBlue the fact that #ChrisHasMadeUsBLUSH isn't trending is how you know I'm loyal ;),average
569618014141751298,@JetBlue 5 hours delayed now in hour increments?  Really?  &amp; as Mosaic I still have to pay $25 to use lounge during this waste of a Sunday?,worse
569617906390052865,"@JetBlue no, I haven't done that yet. Is that something I can do online? Thx!",negative
569617776509378560,@JetBlue woof I'm on the red cArpet http://t.co/iIdrbLNOoX,average
569617259548708864,"@JetBlue @amybruni No wifi on this flight so we can't tweet you our Oscar party pics at 37,000ft. #bluecarpet :-( SEA✈️BOS",worse
569616883734974464,@JetBlue Thank you for the reply. Would've appreciated communication before checking in about the delay. JetBlue used to be my go-to,negative
569616576481267712,@JetBlue What confirmation number?,average
569615753885970432,@JetBlue You also promised to change my wife's name on the account and it is also not done.  WTF?,worse
569615636869062659,@JetBlue You guys really suck! I just spent 40 minutes on the phone linking my credits to my account.  They are still NOT there! 1/2,negative
569614500044918784,"@JetBlue btw, Robin Hayes is speaking at next month's @USChamber aviation summit. He ought to give a shout out to his Twitter team. You rock",good
569612120758878208,@JetBlue follow for DM please,average
569609436714680320,@JetBlue oh. And thank you for responding,good
569607909501472769,@JetBlue where is it coming from? I thought Tampa?,negative
569607852236640256,@JetBlue Good perspective. If only this safety concern had been expressed at some point before I arrived at the airport. #communicationiskey,negative
569606966772940801,@JetBlue exactly why is my flight delayed? 599 BDL to DCA? Can't seem to get an answer,negative
569605593159352322,@JetBlue thanks. We are ticketed on stand by for flight 1970. I hope we make it out. Fingers crossed,good
569604507405037569,"@JetBlue flight from BOS - RSW tomorrow, all i need is my wife + 3yr old to sit together, but no option when checking in.",negative
569604469324967938,"@JetBlue is your partnership with Hawaiian live? Earn Hawaiian miles flying Jetblue ? IF so, how do I add @HawaiianAir to my JB Flight Booking Problems ?",average
569604208661409792,@JetBlue You left 175 PEOPLE on a hot plane with no ventilation for over an hour and a half and then had to bus them to JFK because of ....,worse
569604033083789312,@JetBlue at what point in delays can I take a different flight to my destination?,negative
569603641767792641,@JetBlue thank you guys! You are the best! 🙌✈️,good
569603529888788480,"@JetBlue You just don't get it.  It's not about the money, It's about PEOPLE!!!! How about a public apology from the president of Jet Blue.",negative
569603273033945090,"@JetBlue why, when you book a flight now, does jetblue separate a 3yr old from the mother? Isn't that a bit stupid? check-in headaches!",negative
569603039750852608,@JetBlue does not fit in 140,negative
569603002278944768,@JetBlue love it as always!,good
569602974671990784,"@JetBlue You never got my wife to her destination and you expect a $75.00 ""goodwill credit"" will  make everything hunky-dory. You blew it.",negative
569602897572450305,"@JetBlue every time I look at the flight status, 30 more minutes is added to the delay. How about some points for trouble??",worse
569602645712769025,"As soon as I can, sending my son home with you Saturday. @JetBlue",average
569601850820976640,"@JetBlue hey awesome peeps, what's up with flight 1159 from Boston? Delayed 3hrs?",worse
569599590355173376,@JetBlue is there wifi on he plain,average
569596394819883008,"@JetBlue what a great experience on flight from SFO to JFK; seats, service, food, everything is top quality. I will be back. Very soon!",good
569594354924425216,"@JetBlue Flights 1384 and 1583. I have picked up twice this week for 1583, and both times it was delayed!! 😕",negative
569592675638382592,"@JetBlue What's up with delays to and from Boston today? My sister is trying to go home, and bro-in-law trying to come to RDU. Craziness!",worse
569590527349252096,@JetBlue wondering if it's possible for my colleague and I to get on an earlier flight LAX&gt;JFK tomorrow. Can you help?,average
569588667225927680,@JetBlue 118 to Boston still sitting,negative
569587048811761664,@JetBlue now we dont have enough money for parking in your garage this is your fault and im not paying for what should be 10mins into 3hrs,negative
569586611085815808,@JetBlue hope so! looks nice and warm in San Juan 🌴,average
569586189776371712,@JetBlue thanks for replying-I feel a little better we'll see how it goes ☺️✈️,good
569585827019399168,@JetBlue I usually do-but I didn't make the Flight Booking Problems this time-that'll teach me! Yea I have that going for me at least haha,average
569585355319599104,@JetBlue I waited 3 hrs for my bags and my flight was only 2 hrs,negative
569585203666161664,@JetBlue should I bother contacting them? I already checked into my flight 😕,negative
569584372820647936,@JetBlue early last month via Expedia-there's an extra middle name and initial attached to my last name,average
569582603902128128,"@JetBlue backlog is an hour at most, this is over two!  Unacceptable!!",negative
569581303785328640,@JetBlue your agent told us TSA didn't have a crew to get bags!,negative
569581126215438336,@JetBlue you guys rock!,good
569580460843651072,@JetBlue my email is my twitter handle followed by gmail ☺👍👍,good
569580001672237056,@JetBlue Awesome! #bestairlineever,good
569579153604743171,@JetBlue no baggage crew update!  Your staff is incompetent with no answers after 2 hours....,negative
569578439797313536,@JetBlue the whole plane. Flight 561 from LGA to PBI http://t.co/4Ktk2hsmGy,average
569578296360378369,@JetBlue is blaming @TSA for flight 584 luggage debacle!  #luggagegate,worse
569577794910490624,"@JetBlue Yoga it is. TV service seems to be down though :-(
I look forward to that do much!",negative
569577434657492992,"@JetBlue w/ edits: Dear @msbgu , your MBAs need better benefits. They should work for us. How can we meet them?",average
569577005278064640,@JetBlue of course I am!!✈️,average
569576321011077121,@JetBlue You failed. That's the answer. Please don't justify otherwise.,negative
569576214047760385,"@JetBlue come on! Already delayed 2+ hrs on flight 1415 as we waited for the pilot to come from Boston, now you reassign him?! Endless trip.",worse
569576099018985472,"@JetBlue When I got your alert, I immediately started looking to rebook. But we only had 11 minutes from reFlight Booking Problems to catch a flight to SRQ.",negative
569576074050473984,@JetBlue I only fly Jet Blue,good
569575699314569216,@JetBlue Perhaps you need to start recruiting @msbgu ;),average
569574711899922433,@JetBlue Start including PTO in your getaway packages and I'm all in,good
569574221216661505,@JetBlue thanks. I will use the extra time to do some more shopping! Did somebody say duty free?,good
569573843825790976,@JetBlue's flight Flight Booking Problems experience is pretty great!,good
569573528149716992,@JetBlue still waiting to board and see if they will give us the exit row.,negative
569572707299299328,@JetBlue thanks for making my trip home #MintyFresh next #brandmance flight I'll take more selfies! #LOVE #travel #business,good
569572180012371968,"@JetBlue  I shouldn't have to find them, they should tell us. I've flown Jet Blue since your first month. The experience isn't what it was.",negative
569571938819055617,@JetBlue if my flight was delayed can I show up at the airport with the appropriate amount of time for the delay or do I have to go on time?,negative
569571829033144320,@JetBlue I'm over that honestly just would like to get going on the journey.,negative
569571763744452608,"@JetBlue If that was the case, why did your alert arrive so Late Flight? Four-hour delay? Don't buy it.",worse
569571731649667072,@JetBlue our flight out no Tv. Now our flight back not seated together. B6 620. Maybe our fault still no fun.,negative
569571492947742720,@JetBlue I don't believe so. That's not what the team has told us.,negative
569568878977794048,@JetBlue also not have food available even for purchase is quite shocking since this is a 5 hour international flight.,negative
569568357030232066,@JetBlue #1691 out of JFK. no one has info &amp; no answers as to why we boarded the plane. the team is in an awkward spot &amp; everyone is cranky,worse
569566880006086656,@JetBlue I have a reservation for tomorrow morning but trying to get back 2 night bc other flight was going to jfk. Can I get on list at CTG,average
569566511184125952,@jetblue  Flight 1562 is still waiting for bags. Most of us checked in 12 hours ago. People are missing connections.  Please help!,negative
569565393502793728,@JetBlue any way to get 2 ppl on standby list for flight 1970 FLL to BOS. Trying to find way home.,average
569564824939556864,@JetBlue Something to think about when you are dealing with PEOPLE!!!!!  Just wrong.  No excuses. Figure it out &amp; expect the unexpected,negative
569564666013163520,@JetBlue I understand but wish you would have announced the delay 2 hours earlier vs sitting for 2 hrs at MCO,negative
569564016906891264,@JetBlue what gives? Delayed over 2 hours at MCO to JFK. Every time!,worse
569563087964995584,"“@JetBlue: @2littlebirds Well captured, Brittany! We love the clouds! :)  Enjoy the ride!” Thank you!",good
569562990250323968,@JetBlue My wife was with our dog.  They wouldn't even let her out off the plane.  My daughter was at Newburgh lives close by. So wrong,negative
569559833415970816,"@JetBlue According to your ground staff, it hasn't even been taken off the plane yet!",negative
569559370104639488,.@JetBlue thanks for making an effort. Credit where credit is due: flight 795 delayed 5 hours instead of 8 hours. #fwiw #loweredexpectations,worse
569559136540561408,@JetBlue At what time?  All these passengers were sitting on a hot plane with no air and no communication for over 2 hours. Just wrong,negative
569558286216929280,"@JetBlue flight delayed at JFK 2 hours, then 3 hours, then 8.5 hours? Now it's back to 5 hours with no explanation or apology?",worse
569558235897688064,@JetBlue thanks! Have a good Sunday.,good
569558114447560706,"@JetBlue Flight 1562 had a 4 1/2 hour weather delay, but what is the 45 minute delay in getting bags to tired passengers?",worse
569558065516822528,@JetBlue 5hrs on Tarmac yest b4 Cancelled Flight @12am.Today 3+ hr delay. Why not send txt/email re: JFK closed &amp; saved all trip 2 sit @airport again?,negative
569557216480665600,"@JetBlue flying out of BUF 2 BOS, missing captain... Really? Delayed til 2:00... Not happy...",worse
569556860652675072,"@jetblue, it would be nice if the app would actually inform you that a flight is delayed.",worse
569554776611901440,His name is Enzo 😊 RT @JetBlue : @Setorii Well hello there pooch! What's your name? #dog http://t.co/dLh9138HBg,average
569554727572099072,"@JetBlue I know, but I wanted to pass it along. Not good for the ""T5 experience"" esp for someone who flies 2-3 times a month.",worse
569554300495462400,@JetBlue Flight 136 departed Phoenix at 1:30 am,average
569552658010210305,@JetBlue So what about the plane stuck in Newburgh won't start.  It that weather reLate Flightd as well.  These passengers on plane for 10 hrs.,negative
569552552297041920,@JetBlue thanks. Home to MSY. TSA precheck agents directing people after photo until scan beyond rude. One grabbed and pushed children.,worse
569550230376423424,@JetBlue Promo Watch Phone $33 at Amazon check http://t.co/leNaOwFyvU,average
569549922569224192,"@JetBlue, your hold music sucks.",negative
569548726265470976,@JetBlue Customer of the year? http://t.co/epqqONHO2H,average
569548188375326721,"@JetBlue JFK T5 north check in. 3 bag drop ladies, 1 has been checking in someone for the entire time; another doing check ins too.",negative
569547458520469505,@JetBlue no excuse though for 3 gate changes though.,worse
569547374454050816,"@JetBlue if someone had bothered to inform us that the airport closed, that would have helped.",negative
569546763297796096,@JetBlue get me home! Flight 2016 from buf to Bos is missing a captain!? Really!?,worse
569545323657494528,@JetBlue nope. This 8:45am flight is now not leaving until almost 5pm. 5! I can't believe I paid money for this.,worse
569543615862722561,@JetBlue thank you. We are finally at the gate.,good
569543457452064768,@JetBlue flight to Orlando is unable to serve hot bevies.... So they've made movies and alcohol complimentary. That works,good
569543012914565126,@JetBlue @CookJaycook123 the only update we get is that they have no idea when we will get an update. Way to go. #hopeless,negative
569542909533384707,@JetBlue @Amagrino will you cover the cost of my car service waiting time?!,negative
569542385627230208,@JetBlue don't I always?,average
569542242983124992,@JetBlue Landing! As usual great flight wiyh a great crew. Hello sunny West Palm Beach ! #jetbluerocks,good
569542052259766272,"@JetBlue this is ridiculous we are on 1.5 hours coming up of waiting to deplane, there are are newborns on board",negative
569541545029804034,"@JetBlue waiting at HPN on plane more than an hour since landing b/c of no gate, please get us off this plane!",negative
569541478244089857,@JetBlue too Late Flight. Several passengers are inebriated. You're in league with big alcohol. Shame on you.,negative
569541336224927744,@JetBlue thanks for making my vacation not worth it again... Currently waiting on the runway for another hour to DEPLANE,worse
569541328289165312,@JetBlue letting me down in San Fran. No Media rate? What's the deal? Looks like this is the last time I fly anywhere with you.,negative
569540050821763072,@JetBlue they were amazing and thank you!,good
569539928129818624,"@JetBlue and have empty ""help"" desks",negative
569539746348675073,"@JetBlue there was a closure? People here need to inform passengers, not send them gate to gate w no info on boards re: updated departures",negative
569539287118692352,@JetBlue according to jfk plenty of planes are landing. No problem there,negative
569539111222190081,@JetBlue when will the system be up and running?,average
569538840735703040,@JetBlue Thanks for the THIRD gate change http://t.co/UfBdr5AxeO,negative
569538135916351489,“@JetBlue: @2littlebirds Beautiful shot.. Thanks for sharing. Using #FlyFi to post? ;)” Your welcome! Not on this flight. It was a quickie;),good
569538127016144896,@JetBlue Flight 1533 JFK to Cartagena all at this airport bar singing the opposite of your praises! We're making a pact to never fly u again,worse
569538002025779200,@JetBlue 795 to Austin,average
569537388986421249,"@JetBlue she helped me with my problem so easily and was so nice, you guys rock!",good
569536910990950401,@JetBlue what happened to our plane meant to leave @ 830? Why do we have to wait for 1 from buffalo? Seems organizational error not weather.,worse
569535821486952448,"@JetBlue where is the ""award winning service""?",negative
569535647704354816,@JetBlue really not acceptable. Just informed plane won't start. Chartering bus to take passengers to jfk.,negative
569535236884664320,@JetBlue how much longer to JFK open's I am a diabetic and I need sugar plane don't have nothing,negative
569535203888271361,@JetBlue flight 16 now sent back to the gate even though the app says its leaving. Anyone have a clue? It's 36 and sunny at JFK,negative
569534889055395841,@JetBlue u guys have 2b kidding. No help anywhere. 5 hour delays? Still no answers. Bad cust service. #idlovetoask http://t.co/DPX3yoGTEj,negative
569533875308916736,@JetBlue they are now being sent off the plane? Does anyone at JetBlue have a clue?,negative
569533648367722496,"@JetBlue unfortunately I was so startled and rushed, I didn't get the name, but will provide a description in my expanded email.  Thank you",worse
569533479362408448,@JetBlue your customer service agent Bonnie is amazing on the phone she deserves a promotion!!!,good
569533394025099265,@JetBlue just a very rude rep while trying to book family vacation using trvl credit. on phone w/ new rep now who is being very helpful,negative
569533355248766976,@JetBlue BOS. Everything current now. Thanks for the follow up,good
569533328396832768,@JetBlue it's sunny and gorgeous in ny actually. What's the real reason?,negative
569533098402009088,@JetBlue thanks for the info. Already doing it now before we board! Looking forward to the future upgrades! #JetBlue http://t.co/5Db9eSBNzG,good
569532566610571265,@JetBlue things happen it's ok just wish I was on the beach and not in the airport,good
569531924219191296,"@JetBlue it's been 3 hours, why have you not sent the plane from the hangar for flight 1533 at JFK? This is absolutely ridiculous.",worse
569531651732217857,@JetBlue any idea when the flight will actually take off?,average
569530599129501696,@JetBlue I love #JetBlue ! #FlyFi when will we be able to charge our devices on domestic #A320 flights?! Thanks! http://t.co/obqIro1bUJ,good
569530195306258432,@JetBlue still sitting in plane in Newburg. This is getting #ridiculous. No way to treat #loyal customers.,worse
569530159247826944,@JetBlue Touchdown JFK! Well done pilots of JetBlue Flight 226! #JetBlueRocks,good
569529242893090816,@JetBlue what's the delay if the system isn't down?,worse
569529128585555968,@JetBlue  Not blaming Jet Blue.  This wasn't weather. Can't have planes in the air and runways a mess. That's a disaster waiting to happen.,average
569529020892651521,@JetBlue don't think any1 rly knows what's goin on. supposed 2 leave at 8:30a then 9a then 9:30a then 10a then 11a then 11:30a. Now 12,worse
569528694613671936,@JetBlue That is not very gracious of @jetblue to tell me where I can go BUY water or a snack when our flight is delayed over 3 hours.,negative
569528451339673600,@JetBlue and ask she load the bag for my flight,average
569528351364292608,"@JetBlue after applying my new tag, she left my bag on the ground rather than loading on the conveyer belt..I had to walk back 50 yards",negative
569528083755237376,@JetBlue get flight 16 into the air,negative
569527951831666688,@JetBlue That's not weather reLate Flightd.  You are just being nice and blaming the weather.  Airport just wasn't prepared. Investigation time.,negative
569527848131637248,"@JetBlue if I had my tux, it'd be a date! #UMosaicMeCrazy http://t.co/hap4gboSTU",good
569527641025306624,@JetBlue Thanks for the personalized customer service! #cannedtweet #autoresponse,good
569527586960711681,"@JetBlue then this agent demanded I remove my old luggage tag, every other airport the JB agent politely handles it",negative
569527183825182720,@JetBlue I'm also a mosaic customer and fly jet blue ALOT....,negative
569526960268963840,@JetBlue It's not so much the delays as the fact that the flight is still coming up as on time on your app. Just give us an honest estimate,negative
569526894028197888,@JetBlue she waved someone behind me to step forward although I explained what happened and indicated my need to make my flight,negative
569526559012495361,@JetBlue #489. Flight #589 is departing before we even board,negative
569526493023498240,@JetBlue I knew there was a reason u were my favorite airline. Just read you answer on twitter in globe this morning. Great job,good
569526458529349632,"@JetBlue here's part: was at bag drop inserted my JetBlue cc, didn't print pass. Agent standing in front of me refused to print my pass",worse
569526325255364609,@JetBlue it's only because I'm wearing #TrueBlueColors!,good
569525974284558338,@JetBlue flight16?,average
569525875860905984,@JetBlue That's not what I heard. Weather was fine this morning. Flight 136 was circling for some time.Someone forgot to clean the runway.,negative
569525684864983041,"@JetBlue When it's 30 mins past scheduled time w/ no departure in sight a flight no longer qualifies as ""on time"" #updateyourwebsite #489",worse
569525641759993856,@JetBlue whatever your lil #mint heart desires! http://t.co/WmX12F33ZC,average
569525452081111041,@JetBlue how can your entire system go down? No IT? Really?,negative
569525270907981825,@JetBlue Appreciate the heads up at 10:45 that my 11am flight was delayed bc the crew is stuck in Boston #communicationFAIL #dobetterJetBlue,worse
569524310186061824,@JetBlue seriously? System down? No IT?,negative
569524116769914882,"@JetBlue yup we know, not your fault, just not ideal sittin for over an hour but as always your staff is great!",good
569522879764807680,"@JetBlue just had a horrible experience with check in agent at fort myers, I'll document and send details, off to Boston",negative
569522767868989440,"@JetBlue flt1533 to Carta what is goin on?! 1st told plane coming from hangar, then gate change, now no one knows wat plane we're getting on",negative
569522690261950464,@JetBlue have a cpap machine for sleep apnea. Is this OK to carry on if I also have a small bag for clothes?,average
569521778797744128,@JetBlue got it. thanks the quick reply.,good
569520477351383040,@JetBlue isn't this something YOU should do?!  Why should I tell your crew how to do their job?,worse
569519860994203648,@JetBlue your app needs updating. Says my flight is on time when we are well past boarding time with 2hr delay http://t.co/BTvpxTZJu0,negative
569519571314589696,@JetBlue do bags still fly free or have you started charging? thanks!,average
569517479296409600,@JetBlue had a great experience working with Glenn Coles at Buffalo-Niagara Airport!! Top notch employee,good
569516908195815425,"@JetBlue well, the last update was in the right direction, at least! I'll keep my fingers crossed.",good
569514902748061696,@JetBlue Charleston - from your app guys as of a few minutes ago!!! http://t.co/sEUlpvfn95,average
